Ref,Val,Package,PosX,PosY,Rot,Side
"D24","LED","LED_0805_2012Metric",167.220000,-163.758000,90.000000,top
"D24","LED","LED_0805_2012Metric",68.720000,-115.758000,90.000000,top
"D24","LED","LED_0805_2012Metric",167.220000,-115.758000,90.000000,top
"D24","LED","LED_0805_2012Metric",68.720000,-67.758000,90.000000,top
"D24","LED","LED_0805_2012Metric",167.220000,-67.758000,90.000000,top
"D24","LED","LED_0805_2012Metric",265.720000,-115.758000,90.000000,top
"D24","LED","LED_0805_2012Metric",265.720000,-67.758000,90.000000,top
"D24","LED","LED_0805_2012Metric",68.720000,-163.758000,90.000000,top
"D24","LED","LED_0805_2012Metric",265.720000,-19.758000,90.000000,top
"D24","LED","LED_0805_2012Metric",265.720000,-163.758000,90.000000,top
"D24","LED","LED_0805_2012Metric",68.720000,-211.758000,90.000000,top
"D24","LED","LED_0805_2012Metric",167.220000,-211.758000,90.000000,top
"D24","LED","LED_0805_2012Metric",265.720000,-211.758000,90.000000,top
"D24","LED","LED_0805_2012Metric",167.220000,-19.758000,90.000000,top
"D24","LED","LED_0805_2012Metric",68.720000,-19.758000,90.000000,top
"D25","LED","LED_0805_2012Metric",181.000000,-112.964000,0.000000,top
"D25","LED","LED_0805_2012Metric",279.500000,-112.964000,0.000000,top
"D25","LED","LED_0805_2012Metric",181.000000,-208.964000,0.000000,top
"D25","LED","LED_0805_2012Metric",82.500000,-160.964000,0.000000,top
"D25","LED","LED_0805_2012Metric",181.000000,-160.964000,0.000000,top
"D25","LED","LED_0805_2012Metric",279.500000,-160.964000,0.000000,top
"D25","LED","LED_0805_2012Metric",82.500000,-208.964000,0.000000,top
"D25","LED","LED_0805_2012Metric",82.500000,-112.964000,0.000000,top
"D25","LED","LED_0805_2012Metric",181.000000,-64.964000,0.000000,top
"D25","LED","LED_0805_2012Metric",82.500000,-16.964000,0.000000,top
"D25","LED","LED_0805_2012Metric",181.000000,-16.964000,0.000000,top
"D25","LED","LED_0805_2012Metric",82.500000,-64.964000,0.000000,top
"D25","LED","LED_0805_2012Metric",279.500000,-64.964000,0.000000,top
"D25","LED","LED_0805_2012Metric",279.500000,-16.964000,0.000000,top
"D25","LED","LED_0805_2012Metric",279.500000,-208.964000,0.000000,top
"D26","LED","LED_0805_2012Metric",78.626000,-20.774000,90.000000,top
"D26","LED","LED_0805_2012Metric",78.626000,-68.774000,90.000000,top
"D26","LED","LED_0805_2012Metric",177.126000,-68.774000,90.000000,top
"D26","LED","LED_0805_2012Metric",275.626000,-68.774000,90.000000,top
"D26","LED","LED_0805_2012Metric",78.626000,-116.774000,90.000000,top
"D26","LED","LED_0805_2012Metric",177.126000,-116.774000,90.000000,top
"D26","LED","LED_0805_2012Metric",275.626000,-20.774000,90.000000,top
"D26","LED","LED_0805_2012Metric",177.126000,-20.774000,90.000000,top
"D26","LED","LED_0805_2012Metric",275.626000,-116.774000,90.000000,top
"D26","LED","LED_0805_2012Metric",78.626000,-164.774000,90.000000,top
"D26","LED","LED_0805_2012Metric",177.126000,-164.774000,90.000000,top
"D26","LED","LED_0805_2012Metric",275.626000,-164.774000,90.000000,top
"D26","LED","LED_0805_2012Metric",78.626000,-212.774000,90.000000,top
"D26","LED","LED_0805_2012Metric",177.126000,-212.774000,90.000000,top
"D26","LED","LED_0805_2012Metric",275.626000,-212.774000,90.000000,top
"D27","LED","LED_0805_2012Metric",181.444000,-120.076000,0.000000,top
"D27","LED","LED_0805_2012Metric",82.944000,-72.076000,0.000000,top
"D27","LED","LED_0805_2012Metric",279.944000,-120.076000,0.000000,top
"D27","LED","LED_0805_2012Metric",82.944000,-120.076000,0.000000,top
"D27","LED","LED_0805_2012Metric",82.944000,-168.076000,0.000000,top
"D27","LED","LED_0805_2012Metric",181.444000,-168.076000,0.000000,top
"D27","LED","LED_0805_2012Metric",279.944000,-168.076000,0.000000,top
"D27","LED","LED_0805_2012Metric",82.944000,-216.076000,0.000000,top
"D27","LED","LED_0805_2012Metric",181.444000,-216.076000,0.000000,top
"D27","LED","LED_0805_2012Metric",279.944000,-216.076000,0.000000,top
"D27","LED","LED_0805_2012Metric",279.944000,-72.076000,0.000000,top
"D27","LED","LED_0805_2012Metric",181.444000,-72.076000,0.000000,top
"D27","LED","LED_0805_2012Metric",279.944000,-24.076000,0.000000,top
"D27","LED","LED_0805_2012Metric",82.944000,-24.076000,0.000000,top
"D27","LED","LED_0805_2012Metric",181.444000,-24.076000,0.000000,top
"D28","LED","LED_0805_2012Metric",283.500000,-27.378000,90.000000,top
"D28","LED","LED_0805_2012Metric",185.000000,-171.378000,90.000000,top
"D28","LED","LED_0805_2012Metric",185.000000,-219.378000,90.000000,top
"D28","LED","LED_0805_2012Metric",86.500000,-219.378000,90.000000,top
"D28","LED","LED_0805_2012Metric",283.500000,-171.378000,90.000000,top
"D28","LED","LED_0805_2012Metric",283.500000,-219.378000,90.000000,top
"D28","LED","LED_0805_2012Metric",86.500000,-171.378000,90.000000,top
"D28","LED","LED_0805_2012Metric",283.500000,-123.378000,90.000000,top
"D28","LED","LED_0805_2012Metric",185.000000,-123.378000,90.000000,top
"D28","LED","LED_0805_2012Metric",86.500000,-123.378000,90.000000,top
"D28","LED","LED_0805_2012Metric",283.500000,-75.378000,90.000000,top
"D28","LED","LED_0805_2012Metric",185.000000,-75.378000,90.000000,top
"D28","LED","LED_0805_2012Metric",86.500000,-75.378000,90.000000,top
"D28","LED","LED_0805_2012Metric",86.500000,-27.378000,90.000000,top
"D28","LED","LED_0805_2012Metric",185.000000,-27.378000,90.000000,top
"D29","LED","LED_0805_2012Metric",181.000000,-223.188000,0.000000,top
"D29","LED","LED_0805_2012Metric",82.500000,-223.188000,0.000000,top
"D29","LED","LED_0805_2012Metric",279.500000,-175.188000,0.000000,top
"D29","LED","LED_0805_2012Metric",181.000000,-175.188000,0.000000,top
"D29","LED","LED_0805_2012Metric",82.500000,-175.188000,0.000000,top
"D29","LED","LED_0805_2012Metric",279.500000,-127.188000,0.000000,top
"D29","LED","LED_0805_2012Metric",181.000000,-127.188000,0.000000,top
"D29","LED","LED_0805_2012Metric",279.500000,-223.188000,0.000000,top
"D29","LED","LED_0805_2012Metric",82.500000,-127.188000,0.000000,top
"D29","LED","LED_0805_2012Metric",279.500000,-79.188000,0.000000,top
"D29","LED","LED_0805_2012Metric",181.000000,-79.188000,0.000000,top
"D29","LED","LED_0805_2012Metric",82.500000,-79.188000,0.000000,top
"D29","LED","LED_0805_2012Metric",279.500000,-31.188000,0.000000,top
"D29","LED","LED_0805_2012Metric",181.000000,-31.188000,0.000000,top
"D29","LED","LED_0805_2012Metric",82.500000,-31.188000,0.000000,top
"J1","Conn_01x04","PinHeader_1x04_P1.27mm_Vertical",273.230000,-182.200000,90.000000,top
"J1","Conn_01x04","PinHeader_1x04_P1.27mm_Vertical",76.230000,-230.200000,90.000000,top
"J1","Conn_01x04","PinHeader_1x04_P1.27mm_Vertical",174.730000,-230.200000,90.000000,top
"J1","Conn_01x04","PinHeader_1x04_P1.27mm_Vertical",273.230000,-230.200000,90.000000,top
"J1","Conn_01x04","PinHeader_1x04_P1.27mm_Vertical",174.730000,-182.200000,90.000000,top
"J1","Conn_01x04","PinHeader_1x04_P1.27mm_Vertical",76.230000,-182.200000,90.000000,top
"J1","Conn_01x04","PinHeader_1x04_P1.27mm_Vertical",76.230000,-38.200000,90.000000,top
"J1","Conn_01x04","PinHeader_1x04_P1.27mm_Vertical",174.730000,-38.200000,90.000000,top
"J1","Conn_01x04","PinHeader_1x04_P1.27mm_Vertical",273.230000,-38.200000,90.000000,top
"J1","Conn_01x04","PinHeader_1x04_P1.27mm_Vertical",76.230000,-86.200000,90.000000,top
"J1","Conn_01x04","PinHeader_1x04_P1.27mm_Vertical",174.730000,-86.200000,90.000000,top
"J1","Conn_01x04","PinHeader_1x04_P1.27mm_Vertical",273.230000,-86.200000,90.000000,top
"J1","Conn_01x04","PinHeader_1x04_P1.27mm_Vertical",76.230000,-134.200000,90.000000,top
"J1","Conn_01x04","PinHeader_1x04_P1.27mm_Vertical",174.730000,-134.200000,90.000000,top
"J1","Conn_01x04","PinHeader_1x04_P1.27mm_Vertical",273.230000,-134.200000,90.000000,top
"J2","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",129.000000,-3.000000,0.000000,top
"J2","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",30.500000,-3.000000,0.000000,top
"J2","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",227.500000,-3.000000,0.000000,top
"J2","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",30.500000,-51.000000,0.000000,top
"J2","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",129.000000,-51.000000,0.000000,top
"J2","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",227.500000,-51.000000,0.000000,top
"J2","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",30.500000,-99.000000,0.000000,top
"J2","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",129.000000,-99.000000,0.000000,top
"J2","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",227.500000,-99.000000,0.000000,top
"J2","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",30.500000,-147.000000,0.000000,top
"J2","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",129.000000,-147.000000,0.000000,top
"J2","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",227.500000,-147.000000,0.000000,top
"J2","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",227.500000,-195.000000,0.000000,top
"J2","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",30.500000,-195.000000,0.000000,top
"J2","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",129.000000,-195.000000,0.000000,top
"J3","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",13.100000,-2.000000,0.000000,top
"J3","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",13.100000,-146.000000,0.000000,top
"J3","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",111.600000,-2.000000,0.000000,top
"J3","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",210.100000,-2.000000,0.000000,top
"J3","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",13.100000,-50.000000,0.000000,top
"J3","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",111.600000,-50.000000,0.000000,top
"J3","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",210.100000,-50.000000,0.000000,top
"J3","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",13.100000,-98.000000,0.000000,top
"J3","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",111.600000,-98.000000,0.000000,top
"J3","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",210.100000,-98.000000,0.000000,top
"J3","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",210.100000,-194.000000,0.000000,top
"J3","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",111.600000,-194.000000,0.000000,top
"J3","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",13.100000,-194.000000,0.000000,top
"J3","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",210.100000,-146.000000,0.000000,top
"J3","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",111.600000,-146.000000,0.000000,top
"J4","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",279.000000,-188.000000,0.000000,top
"J4","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",82.000000,-44.000000,0.000000,top
"J4","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",180.500000,-44.000000,0.000000,top
"J4","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",279.000000,-44.000000,0.000000,top
"J4","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",82.000000,-92.000000,0.000000,top
"J4","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",180.500000,-92.000000,0.000000,top
"J4","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",279.000000,-92.000000,0.000000,top
"J4","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",82.000000,-140.000000,0.000000,top
"J4","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",180.500000,-140.000000,0.000000,top
"J4","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",279.000000,-140.000000,0.000000,top
"J4","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",279.000000,-236.000000,0.000000,top
"J4","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",82.000000,-188.000000,0.000000,top
"J4","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",180.500000,-236.000000,0.000000,top
"J4","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",180.500000,-188.000000,0.000000,top
"J4","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",82.000000,-236.000000,0.000000,top
"J5","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",159.000000,-195.000000,0.000000,top
"J5","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",257.500000,-195.000000,0.000000,top
"J5","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",60.500000,-195.000000,0.000000,top
"J5","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",60.500000,-3.000000,0.000000,top
"J5","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",257.500000,-147.000000,0.000000,top
"J5","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",159.000000,-3.000000,0.000000,top
"J5","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",159.000000,-147.000000,0.000000,top
"J5","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",257.500000,-3.000000,0.000000,top
"J5","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",60.500000,-51.000000,0.000000,top
"J5","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",159.000000,-51.000000,0.000000,top
"J5","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",257.500000,-51.000000,0.000000,top
"J5","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",60.500000,-99.000000,0.000000,top
"J5","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",159.000000,-99.000000,0.000000,top
"J5","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",60.500000,-147.000000,0.000000,top
"J5","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",257.500000,-99.000000,0.000000,top
"J6","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",180.500000,-50.000000,0.000000,top
"J6","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",279.000000,-50.000000,0.000000,top
"J6","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",279.000000,-194.000000,0.000000,top
"J6","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",180.500000,-194.000000,0.000000,top
"J6","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",82.000000,-194.000000,0.000000,top
"J6","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",279.000000,-146.000000,0.000000,top
"J6","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",180.500000,-146.000000,0.000000,top
"J6","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",82.000000,-146.000000,0.000000,top
"J6","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",279.000000,-98.000000,0.000000,top
"J6","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",180.500000,-98.000000,0.000000,top
"J6","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",82.000000,-98.000000,0.000000,top
"J6","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",82.000000,-50.000000,0.000000,top
"J6","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",82.000000,-2.000000,0.000000,top
"J6","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",180.500000,-2.000000,0.000000,top
"J6","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",279.000000,-2.000000,0.000000,top
"J8","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",111.500000,-140.000000,0.000000,top
"J8","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",210.000000,-236.000000,0.000000,top
"J8","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",111.500000,-188.000000,0.000000,top
"J8","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",13.000000,-188.000000,0.000000,top
"J8","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",111.500000,-236.000000,0.000000,top
"J8","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",13.000000,-44.000000,0.000000,top
"J8","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",111.500000,-44.000000,0.000000,top
"J8","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",210.000000,-140.000000,0.000000,top
"J8","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",210.000000,-44.000000,0.000000,top
"J8","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",13.000000,-92.000000,0.000000,top
"J8","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",111.500000,-92.000000,0.000000,top
"J8","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",210.000000,-92.000000,0.000000,top
"J8","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",13.000000,-140.000000,0.000000,top
"J8","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",13.000000,-236.000000,0.000000,top
"J8","Conn_01x01_Male","PinHeader_1x01_P2.54mm_Vertical",210.000000,-188.000000,0.000000,top
"KiKit_MB_1_1","NPTH","NPTH",96.300000,-8.200000,0.000000,top
"KiKit_MB_1_2","NPTH","NPTH",96.300000,-9.200000,0.000000,top
"KiKit_MB_1_3","NPTH","NPTH",96.300000,-10.200000,0.000000,top
"KiKit_MB_1_4","NPTH","NPTH",96.300000,-11.200000,0.000000,top
"KiKit_MB_1_5","NPTH","NPTH",96.300000,-12.200000,0.000000,top
"KiKit_MB_2_1","NPTH","NPTH",96.300000,-33.000000,0.000000,top
"KiKit_MB_2_2","NPTH","NPTH",96.300000,-34.000000,0.000000,top
"KiKit_MB_2_3","NPTH","NPTH",96.300000,-35.000000,0.000000,top
"KiKit_MB_2_4","NPTH","NPTH",96.300000,-36.000000,0.000000,top
"KiKit_MB_2_5","NPTH","NPTH",96.300000,-37.000000,0.000000,top
"KiKit_MB_3_1","NPTH","NPTH",15.100000,-45.800000,0.000000,top
"KiKit_MB_3_2","NPTH","NPTH",14.100000,-45.800000,0.000000,top
"KiKit_MB_3_3","NPTH","NPTH",13.100000,-45.800000,0.000000,top
"KiKit_MB_3_4","NPTH","NPTH",12.100000,-45.800000,0.000000,top
"KiKit_MB_3_5","NPTH","NPTH",11.100000,-45.800000,0.000000,top
"KiKit_MB_4_1","NPTH","NPTH",84.100000,-45.800000,0.000000,top
"KiKit_MB_4_2","NPTH","NPTH",83.100000,-45.800000,0.000000,top
"KiKit_MB_4_3","NPTH","NPTH",82.100000,-45.800000,0.000000,top
"KiKit_MB_4_4","NPTH","NPTH",81.100000,-45.800000,0.000000,top
"KiKit_MB_4_5","NPTH","NPTH",80.100000,-45.800000,0.000000,top
"KiKit_MB_5_1","NPTH","NPTH",194.800000,-8.200000,0.000000,top
"KiKit_MB_5_2","NPTH","NPTH",194.800000,-9.200000,0.000000,top
"KiKit_MB_5_3","NPTH","NPTH",194.800000,-10.200000,0.000000,top
"KiKit_MB_5_4","NPTH","NPTH",194.800000,-11.200000,0.000000,top
"KiKit_MB_5_5","NPTH","NPTH",194.800000,-12.200000,0.000000,top
"KiKit_MB_6_1","NPTH","NPTH",194.800000,-33.000000,0.000000,top
"KiKit_MB_6_2","NPTH","NPTH",194.800000,-34.000000,0.000000,top
"KiKit_MB_6_3","NPTH","NPTH",194.800000,-35.000000,0.000000,top
"KiKit_MB_6_4","NPTH","NPTH",194.800000,-36.000000,0.000000,top
"KiKit_MB_6_5","NPTH","NPTH",194.800000,-37.000000,0.000000,top
"KiKit_MB_7_1","NPTH","NPTH",113.600000,-45.800000,0.000000,top
"KiKit_MB_7_2","NPTH","NPTH",112.600000,-45.800000,0.000000,top
"KiKit_MB_7_3","NPTH","NPTH",111.600000,-45.800000,0.000000,top
"KiKit_MB_7_4","NPTH","NPTH",110.600000,-45.800000,0.000000,top
"KiKit_MB_7_5","NPTH","NPTH",109.600000,-45.800000,0.000000,top
"KiKit_MB_8_1","NPTH","NPTH",182.600000,-45.800000,0.000000,top
"KiKit_MB_8_2","NPTH","NPTH",181.600000,-45.800000,0.000000,top
"KiKit_MB_8_3","NPTH","NPTH",180.600000,-45.800000,0.000000,top
"KiKit_MB_8_4","NPTH","NPTH",179.600000,-45.800000,0.000000,top
"KiKit_MB_8_5","NPTH","NPTH",178.600000,-45.800000,0.000000,top
"KiKit_MB_9_1","NPTH","NPTH",98.700000,-12.600000,0.000000,top
"KiKit_MB_9_2","NPTH","NPTH",98.700000,-11.600000,0.000000,top
"KiKit_MB_9_3","NPTH","NPTH",98.700000,-10.600000,0.000000,top
"KiKit_MB_9_4","NPTH","NPTH",98.700000,-9.600000,0.000000,top
"KiKit_MB_9_5","NPTH","NPTH",98.700000,-8.600000,0.000000,top
"KiKit_MB_10_1","NPTH","NPTH",98.700000,-37.000000,0.000000,top
"KiKit_MB_10_2","NPTH","NPTH",98.700000,-36.000000,0.000000,top
"KiKit_MB_10_3","NPTH","NPTH",98.700000,-35.000000,0.000000,top
"KiKit_MB_10_4","NPTH","NPTH",98.700000,-34.000000,0.000000,top
"KiKit_MB_10_5","NPTH","NPTH",98.700000,-33.000000,0.000000,top
"KiKit_MB_11_1","NPTH","NPTH",212.100000,-45.800000,0.000000,top
"KiKit_MB_11_2","NPTH","NPTH",211.100000,-45.800000,0.000000,top
"KiKit_MB_11_3","NPTH","NPTH",210.100000,-45.800000,0.000000,top
"KiKit_MB_11_4","NPTH","NPTH",209.100000,-45.800000,0.000000,top
"KiKit_MB_11_5","NPTH","NPTH",208.100000,-45.800000,0.000000,top
"KiKit_MB_12_1","NPTH","NPTH",281.100000,-45.800000,0.000000,top
"KiKit_MB_12_2","NPTH","NPTH",280.100000,-45.800000,0.000000,top
"KiKit_MB_12_3","NPTH","NPTH",279.100000,-45.800000,0.000000,top
"KiKit_MB_12_4","NPTH","NPTH",278.100000,-45.800000,0.000000,top
"KiKit_MB_12_5","NPTH","NPTH",277.100000,-45.800000,0.000000,top
"KiKit_MB_13_1","NPTH","NPTH",197.200000,-12.600000,0.000000,top
"KiKit_MB_13_2","NPTH","NPTH",197.200000,-11.600000,0.000000,top
"KiKit_MB_13_3","NPTH","NPTH",197.200000,-10.600000,0.000000,top
"KiKit_MB_13_4","NPTH","NPTH",197.200000,-9.600000,0.000000,top
"KiKit_MB_13_5","NPTH","NPTH",197.200000,-8.600000,0.000000,top
"KiKit_MB_14_1","NPTH","NPTH",197.200000,-37.000000,0.000000,top
"KiKit_MB_14_2","NPTH","NPTH",197.200000,-36.000000,0.000000,top
"KiKit_MB_14_3","NPTH","NPTH",197.200000,-35.000000,0.000000,top
"KiKit_MB_14_4","NPTH","NPTH",197.200000,-34.000000,0.000000,top
"KiKit_MB_14_5","NPTH","NPTH",197.200000,-33.000000,0.000000,top
"KiKit_MB_15_1","NPTH","NPTH",96.300000,-56.200000,0.000000,top
"KiKit_MB_15_2","NPTH","NPTH",96.300000,-57.200000,0.000000,top
"KiKit_MB_15_3","NPTH","NPTH",96.300000,-58.200000,0.000000,top
"KiKit_MB_15_4","NPTH","NPTH",96.300000,-59.200000,0.000000,top
"KiKit_MB_15_5","NPTH","NPTH",96.300000,-60.200000,0.000000,top
"KiKit_MB_16_1","NPTH","NPTH",96.300000,-81.000000,0.000000,top
"KiKit_MB_16_2","NPTH","NPTH",96.300000,-82.000000,0.000000,top
"KiKit_MB_16_3","NPTH","NPTH",96.300000,-83.000000,0.000000,top
"KiKit_MB_16_4","NPTH","NPTH",96.300000,-84.000000,0.000000,top
"KiKit_MB_16_5","NPTH","NPTH",96.300000,-85.000000,0.000000,top
"KiKit_MB_17_1","NPTH","NPTH",15.100000,-93.800000,0.000000,top
"KiKit_MB_17_2","NPTH","NPTH",14.100000,-93.800000,0.000000,top
"KiKit_MB_17_3","NPTH","NPTH",13.100000,-93.800000,0.000000,top
"KiKit_MB_17_4","NPTH","NPTH",12.100000,-93.800000,0.000000,top
"KiKit_MB_17_5","NPTH","NPTH",11.100000,-93.800000,0.000000,top
"KiKit_MB_18_1","NPTH","NPTH",84.100000,-93.800000,0.000000,top
"KiKit_MB_18_2","NPTH","NPTH",83.100000,-93.800000,0.000000,top
"KiKit_MB_18_3","NPTH","NPTH",82.100000,-93.800000,0.000000,top
"KiKit_MB_18_4","NPTH","NPTH",81.100000,-93.800000,0.000000,top
"KiKit_MB_18_5","NPTH","NPTH",80.100000,-93.800000,0.000000,top
"KiKit_MB_19_1","NPTH","NPTH",11.100000,-48.200000,0.000000,top
"KiKit_MB_19_2","NPTH","NPTH",12.100000,-48.200000,0.000000,top
"KiKit_MB_19_3","NPTH","NPTH",13.100000,-48.200000,0.000000,top
"KiKit_MB_19_4","NPTH","NPTH",14.100000,-48.200000,0.000000,top
"KiKit_MB_19_5","NPTH","NPTH",15.100000,-48.200000,0.000000,top
"KiKit_MB_20_1","NPTH","NPTH",80.100000,-48.200000,0.000000,top
"KiKit_MB_20_2","NPTH","NPTH",81.100000,-48.200000,0.000000,top
"KiKit_MB_20_3","NPTH","NPTH",82.100000,-48.200000,0.000000,top
"KiKit_MB_20_4","NPTH","NPTH",83.100000,-48.200000,0.000000,top
"KiKit_MB_20_5","NPTH","NPTH",84.100000,-48.200000,0.000000,top
"KiKit_MB_21_1","NPTH","NPTH",194.800000,-56.200000,0.000000,top
"KiKit_MB_21_2","NPTH","NPTH",194.800000,-57.200000,0.000000,top
"KiKit_MB_21_3","NPTH","NPTH",194.800000,-58.200000,0.000000,top
"KiKit_MB_21_4","NPTH","NPTH",194.800000,-59.200000,0.000000,top
"KiKit_MB_21_5","NPTH","NPTH",194.800000,-60.200000,0.000000,top
"KiKit_MB_22_1","NPTH","NPTH",194.800000,-81.000000,0.000000,top
"KiKit_MB_22_2","NPTH","NPTH",194.800000,-82.000000,0.000000,top
"KiKit_MB_22_3","NPTH","NPTH",194.800000,-83.000000,0.000000,top
"KiKit_MB_22_4","NPTH","NPTH",194.800000,-84.000000,0.000000,top
"KiKit_MB_22_5","NPTH","NPTH",194.800000,-85.000000,0.000000,top
"KiKit_MB_23_1","NPTH","NPTH",113.600000,-93.800000,0.000000,top
"KiKit_MB_23_2","NPTH","NPTH",112.600000,-93.800000,0.000000,top
"KiKit_MB_23_3","NPTH","NPTH",111.600000,-93.800000,0.000000,top
"KiKit_MB_23_4","NPTH","NPTH",110.600000,-93.800000,0.000000,top
"KiKit_MB_23_5","NPTH","NPTH",109.600000,-93.800000,0.000000,top
"KiKit_MB_24_1","NPTH","NPTH",182.600000,-93.800000,0.000000,top
"KiKit_MB_24_2","NPTH","NPTH",181.600000,-93.800000,0.000000,top
"KiKit_MB_24_3","NPTH","NPTH",180.600000,-93.800000,0.000000,top
"KiKit_MB_24_4","NPTH","NPTH",179.600000,-93.800000,0.000000,top
